profile_id,profile_text
-198,"My wife and I have lived in Flagstaff for 5 years. We enjoy being outdoors. We have a dog, Ellie, that we love to go on hikes with. We spend most of our time outdoors. We hope you enjoy our place as much as we do!"
-197,"I travel for work, sometimes for pleasure. I love experience different cultures, experiences that my husband and I have never heard of until we got here. Yes I have been in NYC for 12 years and never heard of Riker's Island before. Yeah I told you I have been on the ocean front and in Jamaica."
-196,"My husband, Lolo and I host events and special events for restaurants, hotels and other businesses. We both enjoy traveling and love hosting travelers in our unique space in Chandler's historic district, near the Mesa Art Museum, renowned Tourist Area."
-195,"We are a friendly family, we work hard, love our family! We decided to host because of the good service we have been getting. We are back in business now."
-194,"I'm a young professional who loves to travel and meet new people and find out different things. I have been in San Francisco for 9 years. I graduated from George Washington University, where I majored in Politics and International Relations. I enjoy cooking and traveling. Feel free to ask any questions about my city and place!"
-193,"You will have a home away-from-home experience by staying in one of our beautifully furnished accommodations with high end features and amenities.Conveniently located to major highways, the Pantheon and NY Canal, our homes are well appointed, spacious, and fully equipped with everything one needs for their stay."
-192,"Dear Traveler, we are a friendly couple living in Colorado. We work as a therapist and an R.N. and love meeting people from other places. You can make yourself at home with us. If you have any questions about the city, just let us know."
-191,Hi I'm AnayLee. I'm a professional Chinese restaurant chef who loves to travel. We always like to treat others and be positive. I hope I can offer you some tips on where to go and why to visit. I will be happy to help you out with food or wine recommendations or whatever you want!
-190,"I'm an artist, a 'something of a scavenger' every now and then. I love exploring the local community, getting involved in community events, and taking on tasks that seem impossible."
-189,Am a long time Omaha resident & I have a house and two apartments in the Byers area. Nice spot for outdoor activities as well as cocktails & a sedate stay.
-188,"I have been living in Milan for about ten years.I have travelled to Africa, North & South America and Central America.I enjoy food and wine, art, cultural events, movies and travel.Motto: I would die a traveler if I had a choice."
-187,Travel is my favorite thing ever! I love a good book. A relaxing stay is one of my favorite things ever!I would be a pleasure to serve you as your host.
-186,"This is a partner account that I have set up for you. I am not in the hosting business at this time, but I try to answer all of the questions you guys have and I am as helpful and responsive as I can be."
-185,Small business owner and lifelong traveler.  I love to bike and hike in beautiful Arizona.  My husband and I keep our Tucson home as a memorial to all the friends and family we've lost during our travels.
-184,"Arlington, Texas  professional. Mother of three great children, I love cooking. Favorite Activities are working out at the park with my husband & a good meal at the neighborhood favorite restaurant. Most exciting thing about AirBnB is how easy it makes traveling."
-183,I am a owner/operator of this complex.  I lived and worked in Europe for 9 years and am now living in Europe for the fourth year.  I am in IT consulting and as a painter.  I have 3 kids and love my kids especially the twins.  I decided to host travelers because it allows me to meet new people.
-182,"I'm an adventurer, entrepreneur, and realtor who loves being a mom to my son and my daughters. The home is primarily for relaxing, and I enjoy sharing my space and making friends through it."
-181,"We have been married for 5 years and have a daughter that is 3 years old. I am a chef, and her father is a mechanic. We love to travel and see new cities and sights."
-180,"We live a very busy and healthy lifestyle, well rounded, and enjoy meeting new people. I am born and raised in Spain and Spain is my native land, so if you have any questions or want recommendations for favorite restaurants or places to go; I would be happy to assist!"
-179,A true western cowboy with experience of many cultures and people. Started promoting items from ebay.  Last few years living and traveling in so many countries on this earth  left me with the ability and desire to entertain.  I take great pride of its … Continued
-178,My husband Phillip and I live in beautiful Scottsdale Arizona with our 4 year old daughter.  We are fairly friendly and love meeting new people.  We hope to welcome you to our home!
-177,"Hello, my name is Martine Rocha and I've been living in the Houston area for 12 years now. I am a very sociable person, always up for conversation. I love the outdoors, beach and enjoying time in my garden."
-176,"I enjoy traveling, events and relaxation with friends. Meeting new people is often the highlight of my life!  Work hard and play hard. My goal is to be the best Airbnb host possible and I am very excited to be a part of this community."
-175,I am a tech certified professional that currently resides in Las Vegas and works for a data center and software company. I love to travel and love to experience new places. I am a redditor and Reddit gold Plus member and thus this AirBnB opportunity came into my possession.
-174,"Hi My name is Anthony. I'm very excited to meet new people and entertain them at my spare room. I like to have a smile on my face no matter what, you don't really notice it but I try to have it every morning."
-173,"We're Irish people with a deep love for Atlanta who love to travel and see new places. We've taken a second home to become Airbnb units in downtown Lawrenceville, and now we have three more to share!"
-172,"We are an adventurous group of people, living in beautiful East Nashville. We hope to be a part of the community around Nashville. We enjoy camping, hiking, traveling and enjoying music. We use Airbnb as our main place to stay when traveling to enjoy the city and city amenities."
-171,I would like to extend a warm welcome to my guest. I'll be around a bit to help you with anything that you may need.My motto is to always do what you love and have fun!
-170,"I am originally from Louisiana, CA, but I call North Carolina home. I am a hostess and traveler, that enjoys meeting new people. I am very welcoming of all people and would love to have you on my cozy properties."
-169,I travel a lot and appreciate getting the feel for a place. It's easier to come home to a cozy space and relax. This is what I offer for you.
-168,"Traveling is one of my favourite hobbies and I try to get as much of my own travel as I can, hopefully not too much. I especially love Spanish speaking countries such as Barcelona, Madrid and Valencia.  In the U.S. you can find me skiing or biking in Colorado."
-167,"I am a retired retired nurse who loves to travel.   I love good food and good company, especially in the great outdoors.  I have also added a cozy house to our property.  We invite you to be our guest."
-166,"Born and raised in Houston, Texas but have been in beautiful Arizona for the past 10 years.  I am a Registered Nutritionist that specializes in food allergies and manage each client's nutritional needs.  In my spare time I love to travel and am easy going and love entertaining so I take every opportunity to show off my beautiful city."
-165,"I'm a native Oklahoman and love everything about my state. We're close to family and in the middle of plenty, all within minutes of downtown. My husband and I love to travel and love to return to the area we grew up in to play."
-164,"About 60% of the homes around the world will not meet our high standards of luxury, we want to make sure you’re 100% satisfied with your stay at The Montage...we are here to help you plan a fantastic trip!"
-163,"I am a digital marketer / ODF. I love reading, working out, hard pressed running, adventure, wine tasting, playing on Amazon Prime and traveling. I am an Airbnb host in Palm Springs, CA"
-162,"Hi! I'm Amy and we are a tech company CEO and CSO. We love riding bikes, adventure, food, and wine. I'm a professional dancer and I love living close to downtown, close to restaurants, parks, and public transportation. I love this city and I truly believe this place deserves a great place to call home."
-161,"I'm a photographer, wife and mom. I love traveling and having new experiences, and it's what drives me to start this Airbnb page. I also spend most of my time cooking, but I dabble in cooking at home as well."
-160,Hello! My name is Remy I'm a journalist living in beautiful Arlington TX. I am 45 years old. I love hosting and meeting new people from all over the world.
-159,"I love to travel and meet new people.  Life is too short to be stagnant, but it is also short to live in the present.  As a host I will make sure your trip is a memorable experience!"
-158,I am a musician and work with orchestral instruments. My home is surrounded by trees and water on three sides so there are 12 inches of security around my guest. We have a huge screened-in backyard we play tennis on and mix music in.
-157,"I love travel, cultural experiences and good food. My life motto is 'how the hell did we live before television?,' and I am always happy to have an 'answer' to this!"
-156,"I am an actor who is getting ready to be a mom.  I love to meet people from all over the world and all walks of life.  I am always looking for opportunities to be an extra guest in other people's home, however, I will still give your home some respect by being homey, quiet and welcoming!"
-155,"I am very outgoing, always asking for directions, just to get out of my 'pockets.' I love going to the gym, going for walks, beaches, and anywhere you can find excitement!  After my 6 year old son, I lost some of my energy, so now I am very busy enjoying life."
-154,"Hello. I am an Executive Coach from Washington, DC who loves traveling the world and exploring new places.  I live a healthy lifestyle by eating well, exercising and letting my creative juices flow.  I work on a sustainable-business model; I raise animals responsibly and do my best to leave a positive energy as a result."
-153,"I'm a pet lover, since before I could drive.  I travel for work, taking pictures for travel magazines is a great source of income for me.My husband and I decided to become a family and open our home to travelers from all over the world."
-152,"The adventure of taking a few pictures of my daughter and I surrounded by our two little mamas and two sweet dogs, it's brought me a life to never leave! We love to explore new places, explore our neighborhood. Music is key, entertain, make memories and love people!"
-151,"Nice, lively, energetic and happy ..grew up in Bishamerville (Maryland), moved to Arizona and now living in Atlanta.  I love to travel and to cook.  Eating out is my best friend .... I am a foodie and love to party."
-150,I lived in Tucson for 18 years. I have 2 kids and a garden. I have 3 places of private accommodation in Tucson. I have been a licensed real estate agent for 7 years.
-149,"Well, I've done a lot of traveling recently and have got good reviews on Yelp! I am a single Mom and I am hosting with AirBnB. In my free time I enjoy music, traveling and spending time with my wife and 4 kids! We love the outdoors, cooking, cooking, hanging out with family and friends."
-148,I'm kinda laid back. I love fun and games. I love to travel and hear about new places and experiences. I try hard to live a healthy lifestyle and get the daily routine down to focus on relaxation and connection.
-147,"We are Columbus forward renters and long-term livers who are at home whenever we are in a large city. Columbus is an incredible city and we hope you enjoy being near family, friends, the lake, and the farmsteads."
-146,"We love traveling and meeting new people. We have a youthful interest in art and try to take as much pleasure in it as we can. We enjoy music, movies, local events, painting and sharing food and drinks with friends."
-145,"My wife Paula and I are passionate about discovering new places, new cultures, and exciting adventures.  As hosts we love not only to know each guest, but we also want them to know how much we love them and their visit to Orlando.  We hope they share it with us!"
-144,"I've lived in Seattle for over 17 years, have a huge apartment in West Seattle and love meeting new people. Looking forward to meeting you and sharing my place with you. I know what it's like to not have privacy when traveling and your privacy is important to me."
-143,"My wife and I are both U.S. citizens living in the District of Columbia. I teach and she is a physician and a scientist. We are quiet, courteous and polite people. We love to travel and are excited to extend our home to people from all over the world."
-142,"We are Rich, an architect, and Vanessa, a math teacher in Metro-Detroit public schools. We live at the corner of Old Woodward and N Charles streets. We are committed to meeting people at their best and making them feel right at home."
-141,"- Shrewd business woman- a mother of 5 grown kids- Second Wife and mother of two- active in numerous organizations, such as YMCA, Children's Hospice, residential rehab and H.O.T.C.E. (Homeless Outreach Team - catering to survivors of domestic violence)."
-140,"We're both UX Design Directors from Beijing. We work at a local mobile advertising company and are both passionate about UX design and design professionals. Megan is a big fan of travelling, good food and coffee, decorating spaces, and making connections. Don is a big sports fan and loves garden parties and bike rides."
-139,I run a small business and I'm the father of a beautiful young lady.  I travel when I have time but I prefer staying in a home with a private entrance than a hotel.  I am careful to stay out of sight out of mind as I would like guests to feel at home when they are here.
-138,"I have been a high school teacher for the past 25 years, and recently became a Manager of Education in my last job.  My hobbies include hiking, camping, skiing, traveling, and a warm beer."
-137,"Professional working in the renewable energy field, and an AirBNB host myself for over 8 years! I've built a strong hosting team and am happy to share our community with you!"
-136,Im a casual guy from Australia and I love to travel and meet new people. Im very cool and laid back at the same time. Im well travelled and know how to host a comfortable stay
-135,"I like to travel myself and use Airbnb frequently, so it's my pleasure to host. I have a high regard for cleanliness and customer service, especially when it comes to guests."
-134,"hello my name is Jeremy I am a sports enthusiast from moscow, united state of america . I have been living here since 2014 and i love it here . Please dont hesitate to ask ."
-133,"Hello! I'm a born and raised Dixie Chica. Have made my home in Memphis, TN since I can remember. I would love to host you in my marvelous city.I have hosted international students from Indonesia, China, Mexico, Sri Lanka, USA, Ecuador, Germany, UK, Netherlands,  Vietnam, Canada, South Africa, and many others."
-132,Join us to experience the airBnB service. We have many vacation rental homes that can not live with all the expense. Please understand you will enjoy a relaxed stay but we would appreciate you in the knowledge no child or wild animals in your apartment.
-131,"We have lived in Venice for the past 20 years. We are both in the unique product design profession. Marbo is the father of six, home owner, and owner of a fabulous home that is deceptively simple."
-130,Hello! I'm mom to one 13 y.o. daughter and work in customer service for a successful private investigator agency. I love to travel and meet new people from all over the world!
-129,"I grew up in California but have lived in Arizona for over 10 years. I have enjoyed many places, including Australia, Canada, Hawaii, Nepal, and Thailand. I am laid back and love a quiet moment with a glass of red wine in the shade under a blazing Arizona sun.  I welcome you to my home!"
-128,"I am an easy-going real estate investor with a busy schedule. I have lived in Denver all of my life and love the time spent visiting new places to see new friends, meet new people and have new experiences."
-127,"Jason is a Research Professor at Stanford University in Silicon Valley. “Im full of facts, but data is everything in life”.  We love traveling and experiencing new things, be it in nature or on the road."
-126,"We love to travel and meet new people and enjoy the companies we can make out of them. We are entrepreneurial people with the greatest respect for  hard work, integrity and honesty. We look forward to meeting you!!"
-125,"I am a traveling chef of 50 years old and now quite interested in renting out my cozy, suburban furnished garden apartment on Airbnb when I am not living in New Orleans to bring more income to multiple organizations here, from paying myself, to maintaining the smaller organization I run at MELA Art Center in New Orleans."
-124,"Hello!  I am a nurse who is studying International and Hematology on my Ph.D. in Congolese Medical College/University of Kinshasa.  I have been living in this neighborhood for 20 years.  My house in Zumba is well known for having a great outdoor gym and for being close to the downtown area where there are many hiking opportunities, and restaurants."
-123,"I am a young mother with two beautiful kids who are living with their beautiful parents.I love traveling and meeting new people, I have used Airbnb and hostels in America, Europe and Asia and I try to make it my business to host travelers in my place and get to know their stories."
-122,I am a retired teacher and have spent the last 25 years in product marketing for a medical device startup in San Francisco.Now I work on an outdoor gear company called Trout Unlimited.
-121,"Husband and I are from Texas and now live and work in Manhattan with our 2 kids, Noah and Jada. We love traveling, playing golf, having a few drinks, and eating good food. We enjoy cooking."
-120,"JoNam... I'm a fast-food supervisor/cashier who's passionate about travel and international culture, and this brings me to Airbnb. I've seen things I never thought I'd see, the little things that put you on the edge of your seat and make you feel like this might be your last day. I can't wait to meet you!"
-119,I am now an Airbnb host!  Very happy and proud of it!  My 1 year old daughter Shiloh and I very much enjoy it!  We look forward to meeting you!  If you need any recommendations please feel free to reach out!
-118,Longevity of Airbnb life-members guarantees you the best service from a local and verified host. Let me know how I can make your stay in our hilltop housing quality and memorable.
-117,"We are two moms of 3 beautiful, young girls, they are the joy of our lives. We love cooking and eating out, we love vacations and spending time with our friends and family!"
-116,"Relaxed, friendly, easygoing. Love to host. Highly respect myself and others.  I'm very easygoing.  I'm well traveled and international.  I'm particularly in love with Cambodia and South East Asia.  English is also a great language."
-115,"A friend and a grandparent want to provide the community with a home-like experience at the pristine, yet fast-paced, intersection of East Lake Walk and 22nd Street in historic Oakland."
-114,"Hey there!I'm a native of Tucson, Az and love to travel the world. My husband and I decided to host on Airbnb to see if we can make some extra cash. There’s so many cool places to explore on this planet!"
-113,"Originally from CA. I live in Evanston with my wife Jan. I like to travel, make new friends and keep to a healthy lifestyle. I live in an apartment next door to my house and am very happy to help guests in Evanston and/or Chicago."
-112,"Zeus Social Bus gives travelers a clear and easy path for self-empowerment, while creating a social scene of the self-fulfilling prophecy of a scene through the collective action of friends: travelers."
-111,"My favorite quote is by Barbara Keifer'As we get closer to living, that line between living and living becomes blurrier and blurrier. So I get a little more excited every time I'm within 10 feet of a person who is going out and living.-Barbara Keifer"
-110,I am a mom who has traveled a lot as well as host guests in my two vacation homes.  I look forward to hosting new guests so they can experience what life has to offer.
-109,"Hi...I'm Lisa.I'm a plumber by day, an amateur designer and vintage-car buff by night. I enjoy life to the fullest.My place is located in sunny Temecula. Big hills in the distance but it is relatively quiet.I'm a chill guest who cares for others.I'm very respectful and will leave as friends or guests."
-108,"I work as a software engineer for a digital marketing agency. We're building an intelligent home automation system for homeowners.  I love to travel to see new places and to host guests in my hostel in Manhattan and one in Tucson, AZ."
-107,"Hi! My name is Stephany. I'm a fabulous mom. I love to eat and meet new people. Im passionate about energy solutions and gardens, and my passion for the most eco-friendly building in Chicago is the McKinley Tool Factory. I am all about love and clean energy solutions."
-106,"I'm a work and travel rocking, free spirit who loves to have fun and meet new and interesting people.I'm also a home owner. Most of my homes are in cool and peaceful locations near everything that Los Angeles has to offer."
-105,"I am a journey-taker and a culinary beginner. I love wine, cricket, and hiking and work a lot during the week.  I try to be quiet and enjoy when I have my dog or when I get to spend time with family."
-104,"I am an entrepreneur from Atlanta, GA that owns a few residential properties. It’s been my pleasure to host international visitors while teaching one at home in order to help make sure you have a good, safe, and enjoyable stay at my properties. Welcome to my Airbnb Homes!"
-103,"My husband, Husband and I have lived in Tucson for over 35 years. We retired from the military and are working together on vacation homes. We have three adult children and love to travel."
-102,"My wife and I are well traveled, busy, and busy hosting friends and family. We live in Portland, Oregon and I am a multidisciplinary artist and art museum curator. I love traveling, especially to the International Bay Area and Central America, before finding my calling as an Artist."
-101,I live in San FranciscoI love to cookThat's why I really appreciate the ancients. Not just nice.Still living in San Francisco in the city where I work in the tech industryYou are invited to have a good meal at my house. And meet my guests before I open my door.
-100,"Hello,Thanks for looking at our AirBNB listing,Hope your stay in Houston will be happy and comfortable,I will be available and look forward to have you as a guest in my old home.If you have any questions or concerns after reviewing our properties, please do not hesitate to contact us ."
-99,Born and raised in San Francisco. Enjoy exploring and sharing new places with others. I have recently started working at the VA San Diego as a mental health counselor. I am fortunate that I found a path that takes me to places that motivate me to achieve.
-98,"Adventurous adventure loving couple who both enjoy being outdoors and exploring new places.  We are currently residing in Richmond, VA which is about an hour outside of Washington, DC which gives us plenty of drive and convenience to explore the Washington, DC area."
-97,Pastry Chef working full time. Master-at-Maritime-Yoga - the way we teach is to first treat everyone like we are we are an enemy and then find the way of cross on which you might find inspiration.  My favorite travel destination would be moving to the Coachella Valley.
-96,"A proud husband, father, real estate investor, and Air Force vet. My wife Jenn and I have 2 lovely daughters and love travelling, sports, and sharing food and drink with others!"
-95,"I am a college student at Northeastern University in Boston and enjoy the opportunity of meeting new people. I really enjoy traveling and visiting new places, as well as being an Airbnb host in my home. Life Motto: Stay healthy, live slow and be happy!!!"
-94,"Adventure-loving, country and western living residents of Las Vegas. Bespoke Dog Treats is a company  that takes great pride  in providing  unique vacation rentals to travelers and families alike.      We sincerely hope our homes can help you make your Vegas vacation memories lasting one  day at a time!"
-93,"I own a successful personal training and film production company, that I coach.  I am originally from the Phoenix area so the desert is a true home away from home for me."
-92,"I'm a Real Estate broker in Houston, TX. I love to travel and meet new people! I've spent my life living in a great city and serving other fantastic people! I am excited to have the opportunity to help you live and work in Houston and Dallas, TX!"
-91,"Originally from northern NY. Retired Systems Engineer, retired Golf Professional. I love to travel.  The World Traveler in me thrives on local knowledge and personal interaction. Love to cruise!  Celebrity Homes is a passion of mine."
-90,"I'm a Sacramento licensed realtor and Army wife of 28 years. Love the outdoors and am in the Navy. Laid-back and easy-going. Own a The British Club Barbecue Pit in Sacramento. Love to cook, and have contributed to a lot of exceptional food in many restaurants. This is my place to have a cocktail, reflect, and feel great!"
-89,"California native, trying to do more outside if at all possible! Work all I can do at my desk sometimes while playing with my team growing up and elsewhere on my spare time. Living life to the fullest'Wait but why now? Life is short'"
-88,"We are Carl and Cheryl Kelley, that created top-notch vacation rentals in the past. Now we love to make everyone feel welcomed and satisfied during their journey in San Diego.We offer professional customer service and guarantee the highest quality on all our properties."
-87,"I'm married, and have a son. He's 15. I love to travel but am also an Arizona native and live in the beautiful Mesa. I love to hike, cook, garden, and watch tv with family and friends. I love being around people -  and enjoy the finer things in life!"
-86,"Hi I'm H. I'm a Chinese professional from Henan,China. I love flying and land it so much... Loved traveling all over the world, people, culture and want to learn more about my next destination. All love to meet new friend and learn more about different cultures, history and of course nice weather"
-85,Originally from Texas but have lived in Denver for about a year now. You can usually find me at the popular Denver spots like Pikes Peak or Rocky Mountain High in the evenings grabbing a late night beer. In the morning you'll catch me racing to the coffee shop to put on a pair of flip flops for a run.
-84,"Hello, I'm a nurse and an investment professional based out of Chicago, IL.  I work in regional markets and share my home with my husband, Joe, a teacher and architect.  We love traveling and learning about different places and cultures, and we like living in the area so we are happy to share our home with anyone who enjoys exploring!"
-83,"I am a heavy-duty environmental professional and I have worked in environmental engineering for 30+ years, including ten years in the state of Oklahoma. My wife is a retired paralegal. We love to explore and have lots of fun!"
-82,"I am a real estate broker with ASXB and International Real Estate Agents Company in the Pilbara Region of Western Australia. I have a lovely studio in Barra, a suburb in Melbourne."
-81,"We are a laid back loving family, we enjoy food, music, walks, and new experiences, we have lived in the San Gabriel Valley for 25 years. We also love our animals we rescue and house."
-80,"We're a young, fun-loving, creative family with an apartment to rent out. We love traveling and seeing new places and we've lived in SE Colorado for over 6 years now."
-79,"I like to ride my bike, I am a freelance model  for 4 seasons.  I am a huge foodie and love going to restaurants and trying new restaurants.I like traveling  and hiking."
-78,"I love to travel and enjoy new experiences. I also love to make sure I do all I can to provide a positive experience for guests, and for myself. My friend Angie will take care of all of that for me. I very much enjoy sharing with new people and sharing my favorite places when I travel."
-77,I am Mary Collins and I live in Texas but I attended College in Arizona. My husband and I opened our home to all welcome and able to live in the middle of sunny San Antonio. We have traveled to all 5 continents and are loving it!
-76,"Hi I'm Greg.  I'm a lawyer and project manager for an external marketer for health care products.   I'm also a Renaissance man, tanned, Zen and easy going.   I love photography and I'm obsessed with my 9th and favorite size.   My favorite quote is ?Let travel make you wise? And guess what? Other than 7/11, they're all right!"
-75,"I have a degree in business and studying corporate society. My hobbies is traveling and exploring. Love art and can paint well and draw. love sports and cooking. Eat and eat. Love to be happy. Love Music so dance. Love traveling, aquarium, cooking shows."
-74,"Hello guest!  Welcome to my home. I enjoy travelling and exploring new places.  My favorite country are USA, UK and  Canada.  Mexico is my second favorite country , will be moving there to visit soon."
-73,"Love hosting and meeting people. I truly enjoy walking around and being outside. I am not shy about letting others know that I like to travel so anytime I meet new people I will enjoy learning about their culture. A personal favorite is California.Live, Love, Laugh and Laugh Some more :)"
-72,"I am a playwright and improviser who loves travelling, nature, reading, and having dinner with my wife. I love  (Website hidden by Airbnb) will reply to you asap, it really is  an extraordinary   fellow."
-71,We have been happily married for 12+ years with 2 teenage children and 2 pure shepherds...we love living in  Broome County OH! We live in a quiet neighborhood in a neighborhood in Broome County OH. We enjoy riding our bikes around downtown at our leisure.
-70,"Hello, my name is Mark. I am a realtor in San Francisco, and we rent out our entire house in Lamport Beach. We use AirBnB often, and it's one of the coolest and coolest part of our business. Also I am a teacher in SF."
-69,"Young couple with 2 small boys in our early 30's, we love travelling, living in beautiful Pacific Northwest & living in our RV which has been in our family for many years now."
-68,"I'm a physical therapist,  a long-time Colorado native, but a non-native at heart. I love to travel, and can't think of a better way to see it than by hostels. I love not having a host at all, so the hostels are the perfect way to discover the world.I can't wait to meet you all."
-67,I am from Ohio but I have lived in Indianapolis since 2006. My husband and I live close by and would love to share our community with travelers and guests.
-66,"College grad and mom of two young adults. Love to travel, soak up world history, learn about new cultures, meal with my son, and craft.  I am an easy going, but firm mom. I live a balance between my parenting and hosting duties and I hope you will enjoy my home."
-65,"Our family is passionate about travel. We love for my kids to go on life adventures. And in our spare time we stay at AirBnB. Our base in the NW is around Seattle, but our other bases are in the AZ and CA"
-64,"I'm a 37-year-old transplant from San Francisco. I'm an actor and artist who travels often to develop and produce art and conduct films and photography. I've lived in Los Angeles over 8 years and consider it home, but I travel to creative centers around the world when traveling."
-63,"We are a young couple, working in Google.  We love camping and mountain biking.  We love to travel and do so whenever possible.   My favorite place to visit is Italy and I have been to Mexico City many times.  I also have family and friends in Nashville, TN, just across the road from us and our Airbnb house."
-62,"I am living in NYC for 8 years now. Love to go to the movies,it's a beautiful city.I love to meet the locals and learn about the places they enjoy."
-61,Hi! I am Emily. From the mid-west area and loving life. I have two rooms to rent in my $950 room in downtown New Orleans. I rent both bedrooms individually to non-rental guests.Bugs galore!
-60,"I'm a Phoenix, AZ native who has deep roots in the area and all it has to offer. I am currently finishing a degree in English and a minor in Broadcasting and Special Education. I love my Arizona—which has been described as 'the Southwest of America'—and look forward to sharing it with everyone!"
-59,"I am a registered nurse and artist, I teach and paint.  My husband Robert and I live in our home with our dog Lt Dawg.  We are engaged and open to new experiences and lifestyles.  We love to travel, explore local markets and meet new people.  We have a son who is an artistic prodigy and loves the outdoors."
-58,"I am 44 years old, married to my beautiful wife. I am a work in high tech and based in Southern CA. My husband and I enjoy traveling and trying different restaurants, pubs and having great conversations. We enjoy new experiences. We also enjoy meeting new people and hosting them in our loft."
-57,I have always loved to travel when I'm on a work trip. I do like to get away from the thick glass of coke and never drink from a faucet again.
-56,"For me, hosting and hosting conventions is nothing short of a life. I feel so honored that I can provide the accommodations, meet the guests and let them stay with me as a guest and as a family."
-55,"I'm living in this house with my family for the past 2 years and I will keep doing so,I'm an artist and creative person andI'm in the arts, love bikram yoga, loves music, travel and making art is a passion"
-54,The rental home this exclusive local private resort is located is a two bedroom townhouse.  The company is named Ogden Ranch.  The only boarder at the residential camp for this resort is the festival grounds.  There is always a guest to welcome.Honey is the executive chef on site.
-53,"Home happy , Go to church , and love to travel  Play tennis  Cook good food on the grill ... \xa0  Love people from different places , I have found the world has been a wonderful place for me to meet and learn I expect our guests to be respectful of the locations around us and the history"
-52,"Today was my wife and I're now empty nester, we'll keep the place nice to keep you, the guest, .Even to sleep clean. We'll respect your privacy, at other places you'll be asked to speak to a male or female guard but we can't ask any personal questions regarding  guests"
-51,"Hi, My name is Ayman. I'm a master driver and business owner. I have been living in historic downtown Detroit. I'm originally from the back quarter of the United States."
-50,We are the funky fam from texas we host!!! not exactly a 'get rich quick' new guy on here but you'll be glad we are out of your way ;)
-49,"I'm a country girl but I love to travel. I've been to 40 countries so far. I love to go to lakes, trail runs, and beaches. I have two goldendoodle companions. I love music, movies and art."
-48,"My wife and I love to travel and visit new places with friends.  When we are hosting, we are looking for wonderful accommodations to offer our guests.  We respect our guests privacy and space and love to hear your stories.   We pride ourselves on providing the best possible travel experience."
-47,"I live in Sunny California with my wife Jennifer and our 3 children. We're avid travelers and love hosting guests in our beautiful home. You'll find our home to be a creative yet elegant space, decorated to evoke a sense of cozy serenity. Come visit our beautiful city!"
-46,My wife Sally and I have been married for 26 years. We have always enjoyed the convenience of having a space in the home. We moved to the Sunset District in 2016. The space has hosted several guests and offers tons of privacy and laundry facilities for guests.
-45,I'm an art teacher with a home studio and I take classes from home.  I moved to Scottsdale about 3 years ago.  I love the beach and hiking on the nearby lake. I'm looking to make your visit to our area a memorable one!
-44,I love both living in and hosting vacation rentals.  We are moving into a house that is great for long term renters. It will become an oasis for those who love to stay at the beach.
-43,"I live in the Woods, in North County New Mexico.  I'm a pretty quiet person by nature but when the lights go on, I'm a TV junkie.  I love all kinds of food, from pizza to chili, and I love to tour new places."
-42,"Hi there! I am a Filipina life-care worker who enjoys traveling, hosting and enjoying new experiences with loved ones. I love to sing and dance, some of which are also popular in the Philippines. I love to cook my own food for when I can. So, I usually enjoy going out and drinking and dining with friends."
-41,I am retired and enjoy gardening and being around my family. We love to have guests and encourage their use of this space. I'm an Inbred of this great Iberian nation and also like to cook a variety of different dishes.
-40,"I am an IT professional, currently live in Nashville, TN. I love traveling and learning about other countries and cultures. I would love to learn about other areas of my own country."
-39,"We love traveling, especially to try new activities. However, we prefer to stay in a place rather than a hotel.When we travel, we like to relax by the pool or into a movie and eating out after."
-38,"Hi! I am a writer and now host on AirBnB while I'm a self employed lawyer working from home. I'm also an actor, having worked in several theater companies all across the country.  I'm passionate about food and fun, both as a traveler and a host."
-37,"Recently retired from a retirement home.  I love soccer,clowning, karaoke, bargains, and cowgirl  food.  I spend much time traveling and live socializing with people  usually out of sight from out back door, just 5 min from house.I also have an animal named Woody  (born in 1798)  He is 4 lbs, is friendly and seems always happy."
-36,"I am a thirty year old Finance/Finance Manager, entrepreneur.  I love making people happy, creating experiences for others. I teach young entrepreneurs in Florida how to become successful at anything for a living.  My interest is connecting with and meeting new people."
-35,"Hi guys!I am a young professional looking to provide that cozy, little space you need, so you can unwind and unwind :)I love fashion, real estate and coffee. I often travel for work, but whenever possible, I take off and enjoy life-long.While traveling for business, I typically travel with my 6-month-old xolo."
-34,"I'm an iPod owner, teacher, tour operator, vegan, vegetarian, animal lover and other things, but an empty nester as far as hobbies are concerned. I love good food, fun, dancing, trips abroad, and need i have a couch that needs occasional cleaning, a place where i can open my head and enjoy the neighborhood that i love!"
-33,"My name is Ashley. I live and work in Northern Virginia. I want everyone to be safe and be safe. If you need recommendations for restaurants or local culture, be free to ask.I'm here to listen and assist."
-32,"Friendly, easy going, fun loving, independent, down to earth, and fun loving I love life and most of the time can be found cleaning the house, playing with my dogs or vacations.  I like meeting new people and I very much enjoy traveling and meeting all kinds of people"
-31,"We are the Elme Employees...We have travelled all over the world with Airbnb and in short are World travelers, we want to share our space with you and be your best guests...Until next time...."
-30,"Friendly, Smart, Enthusiastic, Grew up in Baltimore, MD as are all my 8 kids and 3 granddaughters. We love our home and Baltimore. We enjoy meeting new people and food."
-29,"Hello,  We would like to have your 'experience' in Cali Ca.  If you have any questions or needs, feel free to message us.  If we're available we will get back to you ASAP!   We are open to feedback and suggestions.  Please feel free to contact us at anytime for any reason!  We look forward to hosting and working with you!!!"
